DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	A7_1_1_1	A8_1_1_1	ALB_1_1_1	CHK__1_1_1	DAQM_T_1_1_1	VIN_1_1_1	DRM_POWER_STATUS_1_1_1	DRM_V_BATTERY_1_1_1	DRM_V_MAIN_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_1	Relay_1_1_1	Relay_2_1_1	Relay_3_1_1	SHFSENS_1_1_1	SHFSENS_2_1_1	SHFSENS_3_1_1	SHF_1_1_1	SHF_2_1_1	SHF_3_1_1	SWC_1_1_1	SWC_2_1_1	SWC_3_1_1	SWC_4_1_1	SWC_5_1_1	SWC_6_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TCNR4_C_1_1_1	TSENSOR_1_1_1	TS_1_1_1	TS_2_1_1	TS_3_1_1	TS_4_1_1	TS_5_1_1	TS_6_1_1	TS_7_1_1	TS_8_1_1	TS_9_1_1	CHK
DATA	2024-05-24T173000_smart3-01124.ghg	2024-05-24	18:00:00	145.7498	1	18000	18000	-0.0620945	1	NaN	87.2109	0	NaN	93.8432	0	NaN	4.32889	1	NaN	2.13269	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.76068e-11	-8.17536e-13	NaN	NaN	13.7065	414.858	416.95	-0.1	0	165.746	5.01668	5.04197	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	297.587	297.74	81785.3	0.955147	1008.37	0.0302672	0.138198	0.00298675	410.4	3082.24	0.003127	13.315	2671.84	267.793	-1.2039	1.33329	-0.0107604	1.79643	7.57326e-14	-4.93246e-15	1.79643	5.19661	49.863	132.081	-0.343197	NaN	0.254971	1.1624	-14.3534	-0.116	0.929325	-0.35513	0	22.0646	-3.34839	7.57407	18.8605	28.7635	40.3412	60.4384	-0.0612798	1.01329	90.0694	1.0278	80.959	1.12593	-0.6434	1.12593	1.83988	1.12593	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800001199	899999999	899999999	89999	89999	89	89	1	0	2	2	26	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	1.41342	0.814048	0.0973279	0.376246	0.00105316	155.114	NaN	NaN	0.0935158	-0.0006434	1.83988	NaN	NaN	12.15	414.858	5.01665	-5.44935	96.4576	NaN	NaN	NaN	130.067	36.9833	12.1463	15	0.012142	26.4741	NaN	NaN	NaN	0	14.3039	NaN	-0.00000781111	-0.0000138337	-0.0000106111	NaN	NaN	NaN	NaN	NaN	NaN	0.066	0.104033	0.069	0.1062	0.0990333	0.079	NaN	NaN	297.992	27.9999	NaN	297.15	295.07	296.483	290.96	289.837	288.45	297.127	293.856	296.47	139
DATA	2024-05-24T180000_smart3-01124.ghg	2024-05-24	18:30:00	145.7707	1	18000	18000	-0.0791833	1	NaN	23.411	1	NaN	55.2497	1	NaN	4.39017	1	NaN	1.25454	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.55004e-11	3.14385e-13	NaN	NaN	13.7503	415.035	417.17	0	0	169.522	5.11682	5.14313	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	297.865	296.861	81769.4	0.957754	1008.4	0.0301837	0.0812942	0.00305479	418.511	2923.91	0.00318954	14.3134	2505.4	268.05	-0.967557	0.171173	0.0176288	0.98274	1.03645e-13	1.85453e-15	0.98274	6.16198	24.927	169.967	1.02785	NaN	0.287534	1.66451	-76.6721	-0.0217158	0.423731	-0.0843027	0	28.7803	-4.36751	9.87933	24.6009	37.518	52.6195	78.8336	-0.0780981	1.0139	25.9474	1.02483	48.8413	1.11294	2.46791	1.11294	1.10903	1.11294	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800011199	899999999	899999999	89999	89999	89	89	3	0	2	18	12	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.503454	2.76187	0.0636999	0.127994	0.00396083	156.012	NaN	NaN	0.0268662	0.00246791	1.10903	NaN	NaN	12.1697	415.034	5.11667	-5.19089	96.511	NaN	NaN	NaN	121.167	37.5039	12.1363	15	0.0122769	26.4949	NaN	NaN	NaN	0	15.0235	NaN	0.011858	0.0120267	0.0120309	NaN	NaN	NaN	NaN	NaN	NaN	0.066	0.1038	0.0686667	0.1069	0.0991333	0.079	NaN	NaN	297.438	26.7766	NaN	297.273	294.673	296.133	291.11	289.913	288.45	296.982	293.676	296.072	124
DATA	2024-05-24T183000_smart3-01124.ghg	2024-05-24	19:00:00	145.7915	1	18000	18000	-0.14195	1	NaN	5.75601	1	NaN	84.6236	0	NaN	7.30452	0	NaN	1.92057	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.70518e-11	1.09457e-12	NaN	NaN	13.7463	414.207	416.151	0	0	155.034	4.67151	4.69344	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	298.045	296.35	81768.2	0.959553	1008.15	0.0301322	0.124453	0.00279371	382.083	2835.17	0.00291147	13.4766	2453.08	266.855	-2.67866	-4.36613	0.155992	5.12471	2.62253e-13	7.06019e-15	5.12471	11.2272	300.819	238.47	1.74431	NaN	0.384621	3.61111	-746.317	-0.00223096	0.068019	-0.0154702	0	21.2888	-3.23066	7.30777	18.1974	27.7522	38.9228	58.3134	-0.138752	1.02304	9.89975	1.05089	70.3318	1.19563	5.21301	1.19563	1.59621	1.19563	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800010099	899999999	899999999	89999	89999	89	89	2	6	4	1	22	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	2.72729	4.25273	0.242204	0.0689542	0.00275646	176.38	NaN	NaN	0.0102337	0.00521301	1.59621	NaN	NaN	12.1637	414.205	4.67129	-6.3963	96.531	NaN	NaN	NaN	153.867	35.7943	12.1486	15	0.012142	26.5889	NaN	NaN	NaN	0	14.1782	NaN	-0.00000733226	-0.0000130911	-0.0000101161	NaN	NaN	NaN	NaN	NaN	NaN	0.0651667	0.103	0.068	0.107	0.0994	0.079	NaN	NaN	297.138	24.786	NaN	296.877	294.18	295.697	291.25	290	288.45	296.768	293.251	295.545	135
DATA	2024-05-24T190000_smart3-01124.ghg	2024-05-24	19:30:00	145.8123	1	18000	18000	-0.122796	0	NaN	-33.7437	0	NaN	72.1271	0	NaN	8.39811	0	NaN	1.63561	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.66633e-11	-1.89101e-13	NaN	NaN	13.8004	414.628	416.588	0	0	156.611	4.70534	4.72758	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	297.8	295.502	81771.5	0.962335	1008.14	0.0300447	0.105988	0.00282213	384.866	2693.11	0.00293259	14.2908	2308.24	266.95	-3.51305	-4.06897	0.161316	5.37811	9.92023e-15	-1.20746e-15	5.37811	10.4408	310.99	229.193	1.71884	NaN	0.357214	1.13643	101.987	0.0163256	-0.467836	0.0973678	0	22.2233	-3.37247	7.62853	18.9961	28.9703	40.6312	60.873	-0.119647	1.02631	-28.2485	1.06065	57.6619	1.25907	7.42144	1.25907	1.30759	1.25907	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	5	3	4	2	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	1.21897	0.866257	0.187644	0.0489136	0.00247748	99.0942	NaN	NaN	-0.029117	0.00742144	1.30759	NaN	NaN	12.15	414.628	4.70539	-6.28348	96.5594	NaN	NaN	NaN	123.467	32.9164	12.1524	15	0.0118721	26.6548	NaN	NaN	NaN	0	14.937	NaN	-0.00000600265	-0.0000113383	-0.00000855528	NaN	NaN	NaN	NaN	NaN	NaN	0.0647	0.102533	0.0674667	0.107	0.0997333	0.079	NaN	NaN	296.301	22.8912	NaN	296.26	293.667	295.18	291.363	290.083	288.45	296.408	292.765	294.918	133
DATA	2024-05-24T193000_smart3-01124.ghg	2024-05-24	20:00:00	145.8332	0	18000	18000	-0.0387602	1	NaN	-32.5483	0	NaN	34.7132	0	NaN	6.27655	0	NaN	0.78613	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.23128e-11	-7.74261e-13	NaN	NaN	14.0064	418.923	421.115	0	0	174.035	5.20529	5.23253	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	296.885	294.114	81755.6	0.966504	1008.38	0.0299094	0.0509412	0.00313611	425.676	2474.07	0.0032448	17.2055	2048.39	268.275	-2.55973	-1.97538	0.0972349	3.23478	1.917e-13	-4.44888e-15	3.23478	7.71029	322.386	217.658	1.72253	NaN	0.200259	0.801527	18.6275	0.0893841	-0.937636	0.166767	0	21.4169	-3.25009	7.35172	18.3068	27.9191	39.1569	58.6642	-0.0378385	1.02436	-29.1644	1.05382	28.4073	1.24634	6.04778	1.24634	0.643322	1.24634	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	5	15	2	6	3	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	1.34435	0.19402	0.0646826	0.338855	0.0234491	198.702	NaN	NaN	-0.0299245	0.00604778	0.643322	NaN	NaN	12.124	418.911	5.20414	-4.97539	96.6061	NaN	NaN	NaN	112.567	31.1781	12.1545	15	0.0109276	26.428	NaN	NaN	NaN	0	17.7848	NaN	-0.00000527561	-0.00000983533	-0.0000075128	NaN	NaN	NaN	NaN	NaN	NaN	0.064	0.102	0.067	0.107	0.0998	0.079	NaN	NaN	294.96	21.806	NaN	295.64	293.203	294.677	291.45	290.163	288.45	295.938	292.335	294.356	165
DATA	2024-05-24T200000_smart3-01124.ghg	2024-05-24	20:30:00	145.854	0	18000	18000	-0.0094033	1	NaN	0.245973	2	NaN	0.157299	2	NaN	1.47558	1	NaN	0.00355804	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.83071e-11	2.28696e-13	NaN	NaN	14.1679	422.019	424.256	0.2	0	176.988	5.27193	5.29987	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	296.82	292.884	81748.5	0.970454	1008.38	0.0297869	0.000230561	0.00318932	431.088	2293.1	0.00328642	18.7994	1862.01	268.442	-0.317526	-0.906045	0.0350447	0.960713	-5.77125e-14	1.29215e-15	0.960713	1.84808	284.426	250.687	2.09049	NaN	0.0984357	0.173817	-292.714	-0.00568815	1.56373	-0.0025535	1	12.8904	6	11	21	36	69	226	-0.00927363	1.01398	0.24881	1.02481	0.134587	1.1127	1.31385	1.1127	0.0030443	1.1127	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	8	4	6	5	23	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0665022	0.277323	0.00380811	0.140615	0.0163899	30.04	NaN	NaN	0.000254254	0.00131385	0.0030443	NaN	NaN	12.11	422.021	5.27193	-4.77467	96.6433	NaN	NaN	NaN	107.9	29.1141	12.1302	15	0.0102529	25.8959	NaN	NaN	NaN	0	19.8019	NaN	-0.0000041786	-0.00000859624	-0.00000631301	NaN	NaN	NaN	NaN	NaN	NaN	0.0633	0.101433	0.0663667	0.107	0.0999333	0.079	NaN	NaN	293.736	21.3395	NaN	295.043	292.66	294.137	291.537	290.25	288.45	295.449	291.855	293.696	233
DATA	2024-05-24T203000_smart3-01124.ghg	2024-05-24	21:00:00	145.8748	0	18000	18000	-0.0174414	1	NaN	23.4548	1	NaN	-95.9472	1	NaN	-16.7334	1	NaN	-2.16858	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.50389e-10	-2.26422e-12	NaN	NaN	14.4025	427.83	430.604	0	1	216.839	6.4413	6.48306	0.5	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	296.694	292.072	81745.6	0.972687	1008.99	0.0297054	-0.140524	0.00390745	526.689	2180.07	0.00401717	24.1593	1653.38	271.123	1.09558	-0.506399	0.0776762	1.20945	1.11781e-14	-1.04419e-14	1.20945	2.93746	215.288	335.193	3.68233	NaN	0.133907	0.372379	-7.72885	-0.215427	-0.244455	-0.17847	1	10.9786	5	9	15	23	39	95	-0.0172123	1.01331	17.5565	1.02528	-86.1335	1.11587	-15.2203	1.11587	-1.94677	1.11587	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800011099	899999999	899999999	89999	89999	89	89	7	0	1	0	0	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.458474	0.283632	0.00265241	0.600343	0.414692	6642.59	NaN	NaN	0.0178885	-0.0152203	-1.94677	NaN	NaN	12.1589	427.799	6.43675	-2.80367	96.6533	NaN	NaN	NaN	123.333	27.1182	12.1324	15	0.00984813	25.7713	NaN	NaN	NaN	0	23.4243	NaN	-0.00000345685	-0.00000734814	-0.00000516414	NaN	NaN	NaN	NaN	NaN	NaN	0.063	0.100867	0.0659667	0.107	0.1	0.079	NaN	NaN	293.361	20.7133	NaN	294.45	292.007	293.51	291.55	290.34	288.45	294.955	291.257	292.964	197
DATA	2024-05-24T210000_smart3-01124.ghg	2024-05-24	21:30:00	145.8956	0	18000	18000	-0.000758641	1	NaN	-4.52885	0	NaN	11.7134	0	NaN	3.72621	1	NaN	0.264059	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.6684e-12	-1.53136e-13	NaN	NaN	15.0832	443.844	447.813	0	0	301.208	8.86346	8.94273	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	293.906	289.387	81762.1	0.981008	1010.25	0.0294264	0.017111	0.00542777	724.889	1840.33	0.00553285	39.3892	1115.44	275.526	2.37818	-0.304625	0.0666892	2.39854	-3.96539e-14	-5.08407e-16	2.39854	2.99812	187.459	352.701	1.59326	NaN	0.0278088	0.0364098	0.358671	4.64213	-0.386638	0.164325	1	741.256	327	742	1673	3472	8738	NaN	-0.000632497	1.19944	-3.0706	1.36007	4.35545	2.71397	1.41754	2.71397	0.0981863	2.71397	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	5	5	2	9	8	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0313157	0.0376819	0.00382209	0.456256	0.0495403	963.881	NaN	NaN	-0.00309828	0.00141754	0.0981863	NaN	NaN	12.1568	443.834	8.86537	2.24572	96.6846	NaN	NaN	NaN	109.9	25.0281	12.1351	15	0.00944333	25.7292	NaN	NaN	NaN	0	41.0957	NaN	-0.00000248328	-0.00000615616	-0.00000405914	NaN	NaN	NaN	NaN	NaN	NaN	0.0624	0.1	0.0652333	0.107	0.1	0.079	NaN	NaN	289.722	17.6529	NaN	293.933	291.453	292.917	291.613	290.407	288.45	294.466	290.713	292.324	228
DATA	2024-05-24T213000_smart3-01124.ghg	2024-05-24	22:00:00	145.9165	0	18000	18000	-0.0134113	1	NaN	-16.0632	1	NaN	-20.4493	2	NaN	-2.03383	2	NaN	-0.460223	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.76305e-12	-1.26225e-13	NaN	NaN	15.1349	442.405	445.243	0	1	218.007	6.37253	6.4134	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.366	287.644	81813.2	0.988504	1008.85	0.0292309	-0.0298225	0.00392849	521.497	1645.5	0.00397417	31.6923	1124.01	270.989	1.73521	-1.97973	0.0833469	2.63387	8.598e-14	-5.78997e-16	2.63387	4.52672	228.919	311.234	1.81339	NaN	0.116479	0.565289	7.43101	0.224061	0.785513	0.138286	1	37.1134	16	36	78	155	366	1910	-0.0129879	1.0326	-15.9695	1.06915	-14.9633	1.32166	-0.743507	1.32166	-0.336759	1.32166	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	810101199	899999999	899999999	89999	89999	89	89	8	2	2	4	4	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.358059	0.744324	0.0281941	0.515889	0.0855482	786.235	NaN	NaN	-0.0160134	-0.000743507	-0.336759	NaN	NaN	12.15	442.4	6.37224	-2.33026	96.7416	NaN	NaN	NaN	103.533	22.9435	12.1375	15	0.00836387	25.6921	NaN	NaN	NaN	0	32.5591	NaN	-0.00000157676	-0.0000047038	-0.00000292578	NaN	NaN	NaN	NaN	NaN	NaN	0.062	0.1	0.065	0.107	0.1	0.079	NaN	NaN	288.207	16.6442	NaN	293.5	291.087	292.43	291.65	290.45	288.45	294.009	290.331	291.812	038
DATA	2024-05-24T220000_smart3-01124.ghg	2024-05-24	22:30:00	145.9373	0	18000	18000	-0.00459643	0	NaN	-9.64556	0	NaN	3.42684	1	NaN	1.68982	1	NaN	0.0770859	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.73333e-12	1.18604e-13	NaN	NaN	14.8463	432.998	435.294	0	0	180.906	5.27621	5.30419	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.041	287.143	81853.8	0.991132	1008.25	0.0291655	0.00499517	0.00325993	431.994	1592.96	0.0032891	27.1189	1160.97	268.469	2.07015	-1.1328	0.085359	2.36136	3.43157e-15	6.55609e-16	2.36136	3.66368	208.742	331.312	2.07159	NaN	0.0680996	0.095556	2.47354	0.673123	-2.81471	0.141738	1	87.393	39	88	199	416	1058	6492	-0.00435491	1.05546	-8.53545	1.11278	2.41218	1.52522	1.41323	1.52522	0.0542613	1.52522	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	5	8	14	25	20	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0496485	0.130401	0.0110625	0.336189	0.0191451	42.6722	NaN	NaN	-0.00854138	0.00141323	0.0542613	NaN	NaN	12.124	432.995	5.2761	-4.74975	96.7636	NaN	NaN	NaN	124.733	21.2346	12.1395	15	0.0078242	25.6565	NaN	NaN	NaN	0	27.9178	NaN	-7.54196e-7	-0.00000342681	-0.00000210362	NaN	NaN	NaN	NaN	NaN	NaN	0.0619333	0.0992333	0.0642333	0.107	0.1	0.079	NaN	NaN	287.641	15.3433	NaN	293.043	290.657	291.92	291.65	290.54	288.45	293.584	289.92	291.242	218
DATA	2024-05-24T223000_smart3-01124.ghg	2024-05-24	23:00:00	145.9581	0	18000	18000	-0.00321437	0	NaN	-15.2184	0	NaN	8.43181	1	NaN	3.4501	1	NaN	0.189443	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.77718e-11	-3.55474e-13	NaN	NaN	14.8004	429.653	432.029	0.1	0	189.442	5.49948	5.52989	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.872	285.889	81877	0.995676	1008.34	0.0290299	0.0122759	0.00341374	450.402	1467.92	0.00342857	30.6829	1017.52	269.023	1.63878	-1.70875	0.0848811	2.3691	3.43077e-14	-1.87643e-15	2.3691	3.30193	226.044	313.803	2.05326	NaN	0.0568184	0.0690042	0.910758	1.82815	-1.80488	0.266781	1	168.388	74	168	379	786	1977	NaN	-0.00290017	1.10834	-12.3324	1.20961	4.46531	1.97802	2.09978	1.97802	0.100325	1.97802	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	12	17	9	3	4	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0509135	0.0739032	0.0131917	0.402794	0.0226893	59.7622	NaN	NaN	-0.0122835	0.00209978	0.100325	NaN	NaN	12.11	429.653	5.49937	-4.19878	96.7842	NaN	NaN	NaN	107.2	19.7143	12.1415	15	0.00755443	25.624	NaN	NaN	NaN	0	32.2005	NaN	-1.47038e-7	-0.00000251803	-0.00000125553	NaN	NaN	NaN	NaN	NaN	NaN	0.0611	0.099	0.064	0.107	0.1	0.079	NaN	NaN	286.118	14.4293	NaN	292.59	290.233	291.42	291.593	290.55	288.45	293.164	289.501	290.697	254
DATA	2024-05-24T230000_smart3-01124.ghg	2024-05-24	23:30:00	145.979	0	18000	18000	-0.0157081	1	NaN	-24.4468	0	NaN	10.9577	0	NaN	4.13001	0	NaN	0.246203	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.96637e-11	3.52111e-13	NaN	NaN	14.5048	421.137	423.253	0.1	0	172.173	4.99894	5.02405	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.046	285.927	81875.5	0.995713	1008.07	0.0290343	0.015954	0.00310257	409.4	1471.6	0.00311592	27.8202	1062.2	267.76	0.265869	-2.31198	0.058693	2.32796	-5.62117e-14	2.0451e-15	2.32796	4.98976	263.515	276.56	1.44471	NaN	0.125602	0.353095	6.1239	0.271886	-2.23102	0.193911	1	29.4417	13	29	62	124	294	1549	-0.0152168	1.03229	-22.3907	1.06825	8.7437	1.3216	3.98143	1.3216	0.196458	1.3216	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	3	6	2	10	11	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.306431	0.372282	0.0274778	0.280811	0.0106228	18.2895	NaN	NaN	-0.0223071	0.00398143	0.196458	NaN	NaN	12.1297	421.135	4.99892	-5.45426	96.7885	NaN	NaN	NaN	138.4	18.6716	12.1429	15	0.0068799	25.594	NaN	NaN	NaN	0	27.8147	NaN	4.23708e-7	-0.00000189964	-6.41178e-7	NaN	NaN	NaN	NaN	NaN	NaN	0.061	0.0985	0.0636	0.107	0.1	0.079	NaN	NaN	286.685	14.7807	NaN	292.173	289.833	290.943	291.55	290.633	288.45	292.757	289.116	290.191	069
