FileTime,File Name,GHG Time,SF3 Time,Time Offset (s)
2025-07-26 23:01:25,2025-07-26T230125_smart3-001135.ghg,1753597212,1753597213,1
2025-07-26 23:30:00,2025-07-26T233000_smart3-001135.ghg,1753599016,1753599016,0
2025-07-27 00:00:00,2025-07-27T000000_smart3-001135.ghg,1753600817,1753600817,0
2025-07-27 00:30:00,2025-07-27T003000_smart3-001135.ghg,1753602616,1753602616,0
2025-07-27 01:00:00,2025-07-27T010000_smart3-001135.ghg,1753604411,1753604411,0
2025-07-27 01:30:00,2025-07-27T013000_smart3-001135.ghg,1753606212,1753606212,0
2025-07-27 02:00:00,2025-07-27T020000_smart3-001135.ghg,1753608015,1753608015,0
2025-07-27 02:30:00,2025-07-27T023000_smart3-001135.ghg,1753609817,1753609817,0
2025-07-27 03:00:00,2025-07-27T030000_smart3-001135.ghg,1753611616,1753611616,0
2025-07-27 03:30:00,2025-07-27T033000_smart3-001135.ghg,1753613410,1753613410,0
2025-07-27 04:00:00,2025-07-27T040000_smart3-001135.ghg,1753615212,1753615212,0
2025-07-27 04:30:00,2025-07-27T043000_smart3-001135.ghg,1753617014,1753617014,0
2025-07-27 05:00:00,2025-07-27T050000_smart3-001135.ghg,1753618815,1753618815,0
2025-07-27 05:30:00,2025-07-27T053000_smart3-001135.ghg,1753620615,1753620616,1
2025-07-27 06:00:00,2025-07-27T060000_smart3-001135.ghg,1753622409,1753622409,0
2025-07-27 06:30:00,2025-07-27T063000_smart3-001135.ghg,1753624211,1753624211,0
2025-07-27 07:00:00,2025-07-27T070000_smart3-001135.ghg,1753626013,1753626013,0
2025-07-27 07:30:00,2025-07-27T073000_smart3-001135.ghg,1753627815,1753627815,0
2025-07-27 08:00:00,2025-07-27T080000_smart3-001135.ghg,1753629616,1753629616,0
2025-07-27 08:30:00,2025-07-27T083000_smart3-001135.ghg,1753631416,1753631416,0
2025-07-27 09:00:00,2025-07-27T090000_smart3-001135.ghg,1753633211,1753633211,0
2025-07-27 09:30:00,2025-07-27T093000_smart3-001135.ghg,1753635013,1753635013,0
2025-07-27 10:00:00,2025-07-27T100000_smart3-001135.ghg,1753636815,1753636815,0
2025-07-27 10:30:00,2025-07-27T103000_smart3-001135.ghg,1753638617,1753638617,0
2025-07-27 11:00:00,2025-07-27T110000_smart3-001135.ghg,1753640416,1753640416,0
2025-07-27 11:30:00,2025-07-27T113000_smart3-001135.ghg,1753642211,1753642211,0
2025-07-27 12:00:00,2025-07-27T120000_smart3-001135.ghg,1753644013,1753644014,1
2025-07-27 12:30:00,2025-07-27T123000_smart3-001135.ghg,1753645814,1753645814,0
2025-07-27 13:00:00,2025-07-27T130000_smart3-001135.ghg,1753647616,1753647617,1
2025-07-27 13:30:00,2025-07-27T133000_smart3-001135.ghg,1753649417,1753649417,0
2025-07-27 14:00:00,2025-07-27T140000_smart3-001135.ghg,1753651210,1753651210,0
2025-07-27 14:30:00,2025-07-27T143000_smart3-001135.ghg,1753653012,1753653012,0
2025-07-27 15:00:00,2025-07-27T150000_smart3-001135.ghg,1753654814,1753654814,0
2025-07-27 15:30:00,2025-07-27T153000_smart3-001135.ghg,1753656615,1753656615,0
2025-07-27 16:00:00,2025-07-27T160000_smart3-001135.ghg,1753658416,1753658416,0
2025-07-27 16:30:00,2025-07-27T163000_smart3-001135.ghg,1753660217,1753660217,0
2025-07-27 17:00:00,2025-07-27T170000_smart3-001135.ghg,1753662011,1753662011,0
2025-07-27 17:30:00,2025-07-27T173000_smart3-001135.ghg,1753663813,1753663813,0
2025-07-27 18:00:00,2025-07-27T180000_smart3-001135.ghg,1753665614,1753665614,0
2025-07-27 18:30:00,2025-07-27T183000_smart3-001135.ghg,1753667415,1753667415,0
2025-07-27 19:00:00,2025-07-27T190000_smart3-001135.ghg,1753669217,1753669217,0
2025-07-27 19:30:00,2025-07-27T193000_smart3-001135.ghg,1753671010,1753671010,0
2025-07-27 20:00:00,2025-07-27T200000_smart3-001135.ghg,1753672812,1753672812,0
2025-07-27 20:30:00,2025-07-27T203000_smart3-001135.ghg,1753674613,1753674614,1
2025-07-27 21:00:00,2025-07-27T210000_smart3-001135.ghg,1753676416,1753676416,0
2025-07-27 21:30:00,2025-07-27T213000_smart3-001135.ghg,1753678216,1753678216,0
2025-07-27 22:00:00,2025-07-27T220000_smart3-001135.ghg,1753680010,1753680010,0
2025-07-27 22:30:00,2025-07-27T223000_smart3-001135.ghg,1753681811,1753681812,1
2025-07-27 23:00:00,2025-07-27T230000_smart3-001135.ghg,1753683614,1753683614,0
2025-07-27 23:30:00,2025-07-27T233000_smart3-001135.ghg,1753685416,1753685416,0
2025-07-28 00:00:00,2025-07-28T000000_smart3-001135.ghg,1753687217,1753687217,0
2025-07-28 00:30:00,2025-07-28T003000_smart3-001135.ghg,1753689016,1753689016,0
2025-07-28 01:00:00,2025-07-28T010000_smart3-001135.ghg,1753690811,1753690812,1
2025-07-28 01:30:00,2025-07-28T013000_smart3-001135.ghg,1753692613,1753692613,0
2025-07-28 02:00:00,2025-07-28T020000_smart3-001135.ghg,1753694416,1753694416,0
2025-07-28 02:30:00,2025-07-28T023000_smart3-001135.ghg,1753696217,1753696217,0
2025-07-28 03:00:00,2025-07-28T030000_smart3-001135.ghg,1753698016,1753698017,1
2025-07-28 03:30:00,2025-07-28T033000_smart3-001135.ghg,1753699810,1753699810,0
2025-07-28 04:00:00,2025-07-28T040000_smart3-001135.ghg,1753701612,1753701612,0
2025-07-28 04:30:00,2025-07-28T043000_smart3-001135.ghg,1753703415,1753703415,0
2025-07-28 05:00:00,2025-07-28T050000_smart3-001135.ghg,1753705216,1753705216,0
2025-07-28 05:30:00,2025-07-28T053000_smart3-001135.ghg,1753707017,1753707017,0
2025-07-28 06:00:00,2025-07-28T060000_smart3-001135.ghg,1753708812,1753708812,0
2025-07-28 06:30:00,2025-07-28T063000_smart3-001135.ghg,1753710613,1753710613,0
2025-07-28 07:00:00,2025-07-28T070000_smart3-001135.ghg,1753712415,1753712415,0
2025-07-28 07:30:00,2025-07-28T073000_smart3-001135.ghg,1753714217,1753714217,0
2025-07-28 08:00:00,2025-07-28T080000_smart3-001135.ghg,1753716017,1753716017,0
2025-07-28 08:30:00,2025-07-28T083000_smart3-001135.ghg,1753717811,1753717811,0
2025-07-28 09:00:00,2025-07-28T090000_smart3-001135.ghg,1753719612,1753719612,0
2025-07-28 09:30:00,2025-07-28T093000_smart3-001135.ghg,1753721415,1753721415,0
2025-07-28 10:00:00,2025-07-28T100000_smart3-001135.ghg,1753723217,1753723218,1
2025-07-28 10:30:00,2025-07-28T103000_smart3-001135.ghg,1753725017,1753725017,0
2025-07-28 11:00:00,2025-07-28T110000_smart3-001135.ghg,1753726811,1753726811,0
2025-07-28 11:30:00,2025-07-28T113000_smart3-001135.ghg,1753728613,1753728613,0
2025-07-28 12:00:00,2025-07-28T120000_smart3-001135.ghg,1753730414,1753730414,0
2025-07-28 12:30:00,2025-07-28T123000_smart3-001135.ghg,1753732218,1753732219,1
2025-07-28 13:00:00,2025-07-28T130000_smart3-001135.ghg,1753734017,1753734017,0
2025-07-28 13:30:00,2025-07-28T133000_smart3-001135.ghg,1753735811,1753735811,0
2025-07-28 14:00:00,2025-07-28T140000_smart3-001135.ghg,1753737613,1753737613,0
2025-07-28 14:30:00,2025-07-28T143000_smart3-001135.ghg,1753739414,1753739414,0
2025-07-28 15:00:00,2025-07-28T150000_smart3-001135.ghg,1753741217,1753741217,0
2025-07-28 15:30:00,2025-07-28T153000_smart3-001135.ghg,1753743016,1753743016,0
2025-07-28 16:00:00,2025-07-28T160000_smart3-001135.ghg,1753744810,1753744810,0
2025-07-28 16:30:00,2025-07-28T163000_smart3-001135.ghg,1753746612,1753746612,0
