DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	CHK
DATA	2022-06-29T110000_AIU-1671.ghg	2022-06-29	11:30:00	180.479	1	18000	18000	2.7352230173751e-7	1	NaN	0.002824152959666967	1	NaN	-0.04473549095876692	1	NaN	0.0005370245025794923	1	NaN	-0.0010233760862159702	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.4611231263099033e-14	-5.3621213450309646e-15	NaN	NaN	9.730256345884339	262.0598735499404	268.98100027243794	-0.2	0	955.3861731028958	25.730913021690945	26.41047875335473	-0.2	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.1330873964098	304.4978983120387	93997.88339930555	1.0649890516234541	1020.0902263241652	0.02693247374317998	-0.00006631477038679487	0.01721605913429163	2419.3001395948972	4569.527014538469	0.016165479924932294	52.944213523579556	2150.226874943572	293.71371391798937	0.0022316792431197035	0.03651906264863075	-0.0020533159981714517	0.03664476000149467	2.1392779914669976e-17	-5.612517216588878e-18	0.03664476000149467	0.04048822351506351	131.49699525856732	86.50300474143266	-3.21213701934717	NaN	0.0005067850556221021	0.0000012963571644229335	-0.003858216373267523	-944.3482810463324	-0.06313003164020291	0.005129566750575976	1	6.899069181268551	3	5	8	12	19	39	2.3333684665999282e-7	1.1722207857555969	0.0002805743775305468	1.1226897880503435	-0.03620572329370688	1.2136405925593468	0.0005950614996464651	1.2136405925593468	-0.0008282477873570973	1.2136405925593468	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	18	12	0	9	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0000013615977993386586	0.0000011790370246825941	5.2079504824614375e-8	0.000004101147624421336	0.007614324136048706	2042.8536890337493	NaN	NaN	2.5826424103196683e-7	5.950614996464651e-7	-0.0008282477873570973	NaN	NaN	28.43000030517578	262.04364904530837	25.728443232430276	20.4752644285625	85.53358985137942	047
DATA	2022-06-29T113000_AIU-1671.ghg	2022-06-29	12:00:00	180.499	1	18000	18000	3.426627229033305e-7	1	NaN	0.0003572087503142292	1	NaN	0.0008512857872292574	1	NaN	-0.00025609246146705215	1	NaN	0.000019489225811082207	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.8703463599216784e-14	-3.595331060142886e-15	NaN	NaN	9.769278372181784	263.863317926913	270.49349142812673	0	1	907.5102510308168	24.51139754309186	25.12730285249503	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.1338984866672	305.2898390163846	93973.59380447048	1.0624464332916774	1019.4183975525981	0.027009499358547205	0.000001262901832558127	0.01635333500377098	2304.0419854298584	4779.141054301505	0.015392150127611599	48.21037837659314	2475.099068871647	292.92443492107174	0.0027215310178645316	0.03708764837185542	-0.0019831663982800406	0.03724021135545358	-1.9956498753391196e-17	-3.9617525598846354e-18	0.03724021135545358	0.04125383811146982	132.1969027920353	85.80309720796468	-3.0526367984552363	NaN	0.0005679105143794118	0.0000014755497002343204	-0.042909846980041744	-84.91058012149676	0.4196108471126516	0.0005807412428077895	1	20.628301818544045	9	16	25	37	57	117	2.9272217398361244e-7	1.1706073313138003	0.0003614921923962125	1.121548067682434	0.0006498072639106727	1.2120395652496054	-0.00022424170225909367	1.2120395652496054	0.000014876602769624317	1.2120395652496054	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	0	0	0	1	0	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0000015511951355608138	0.00000133911383532013	6.079042958769652e-8	0.0000047627460870321925	0.00655967233177225	1445.950595486086	NaN	NaN	3.3376393863898946e-7	-2.2424170225909368e-7	0.000014876602769624317	NaN	NaN	28.445603003607857	263.8462983940973	24.509914822684404	19.689712608920193	85.43669983696408	029
DATA	2022-06-29T120000_AIU-1671.ghg	2022-06-29	12:30:00	180.52	1	18000	18000	2.6809835937887604e-7	1	NaN	0.000046611229030871164	1	NaN	0.0048200493854831895	1	NaN	-0.00022962972461979653	1	NaN	0.00011042443978977811	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.9034775021849396e-15	1.7132672583095836e-16	NaN	NaN	9.771971082353552	264.6210430059135	271.07751451690393	-0.2	0	879.5479896834511	23.81780548082965	24.398934558073336	-0.2	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.13409350416396	305.98318290879996	93943.20537065972	1.0599767153893225	1019.0448442761725	0.027079597429813546	0.000007155503698377621	0.01584945504565804	2238.1211830839384	4969.460892503482	0.014952644539778065	45.03750470116755	2731.3397094195434	292.457322984205	0.002873041568563265	0.03730032463351057	-0.001972595105794931	0.03746277775434404	-5.652929457159923e-19	1.947895144329973e-19	0.03746277775434404	0.041327828018668814	132.40448638543586	85.59551361456414	-3.0182936802040854	NaN	0.0005029200100707888	0.0000012514594910695729	-0.22829742357657168	-15.959444232527481	0.009670280385767996	0.00008580291008566882	1	53.37924753687584	24	41	66	96	147	306	2.2914102025674508e-7	1.1700146882408071	0.00028356660674622197	1.1211270010951924	0.003879491185866978	1.2114502039941841	-0.00021481194230426885	1.2114502039941841	0.00008887681569382896	1.2114502039941841	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	4	2	0	1	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0000013090857915148515	0.0000011414314099112494	5.240178071304496e-8	0.000004120794672516846	0.006617384528881559	1556.3508099612632	NaN	NaN	2.6252185542842953e-7	-2.1481194230426885e-7	0.00008887681569382896	NaN	NaN	28.459999084472656	264.60455447387693	23.816501980145745	19.21960989316306	85.3725791191525	009
DATA	2022-06-29T123000_AIU-1671.ghg	2022-06-29	13:00:00	180.541	1	18000	18000	1.5245179042756037e-7	1	NaN	-0.00009140576414029051	1	NaN	0.00443605245273281	1	NaN	-0.0001115612720615826	1	NaN	0.00010170181168718697	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.668445835946604e-16	3.453193747773184e-17	NaN	NaN	9.744489306878895	264.5787288399779	271.3364760305328	-0.5	0	917.271538263667	24.90541371147798	25.54153623832005	-0.5	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.1342792739868	306.73200105963815	93923.28328645833	1.0567260644960996	1019.6824655227521	0.02715162596086023	0.0000065902773973297155	0.016529233402720757	2339.8256925516384	5182.361874415611	0.01564192836542054	45.14979365109444	2842.5361818639726	293.17311301157065	0.002978927677591048	0.03744427885466979	-0.0019540736041575046	0.03761338103261995	6.929131076947047e-18	3.7646363194805397e-20	0.03761338103261995	0.040488223515063516	132.54865898141117	85.45134101858885	-2.977945383035987	NaN	0.00037982631912480784	9.869268828339826e-7	0.05015358953763424	72.64684409609389	-0.020605203638649584	-0.00022333724679474867	1	1395.6496159920687	606	1243	2453	4401	8953	NaN	1.303434474600566e-7	1.1696160673844291	0.00014124436933164375	1.1208448729303258	0.0035808561975859757	1.2110553242050004	-0.00011211672282827611	1.2110553242050004	0.00008209541401194076	1.2110553242050004	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	22	34	0	44	1	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	9.993256945339367e-7	9.383729768622838e-7	3.615509427174479e-8	0.0000029801831497844444	0.0073601261406787445	1565.3259384313048	NaN	NaN	1.3108221548645655e-7	-1.1211672282827611e-7	0.00008209541401194076	NaN	NaN	28.383190582063463	264.5617781660291	24.9045646985372	19.937253454208395	85.29496225441827	170
DATA	2022-06-29T130000_AIU-1671.ghg	2022-06-29	13:30:00	180.562	1	18000	18000	7.837568366634989e-8	1	NaN	0.00031348310371721665	1	NaN	-0.0044263315898295415	1	NaN	0.00016480777221792055	1	NaN	-0.00010150768076264411	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.3287832676788186e-14	1.2480505592008655e-15	NaN	NaN	9.775264133451039	265.7187359749442	272.52014378377663	-0.4	0	918.1349709047219	24.957449803155935	25.59626736096539	-0.4	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.134252565172	307.02108509826655	93904.09807074652	1.0554944605613048	1019.72027622187	0.02718276788712567	-0.0000065776977134193374	0.016544792459179152	2344.2354616300026	5266.644522666768	0.015674921164797722	44.51098705334678	2922.4090610367657	293.2035275661224	0.00297243998889786	0.03751787779076646	-0.001954687810425337	0.03768616931775782	1.4870757029134714e-17	1.3593323408333394e-18	0.03768616931775782	0.04048133571677868	132.52992740101416	85.47007259898585	-2.973123573721949	NaN	0.000272497606449435	7.906580186192922e-7	-0.005399313059180795	-674.8080654083811	-0.07082232710208883	0.0010688442684472985	1	15.677199781462656	7	12	19	28	43	89	6.70207529720723e-8	1.1694240991146312	0.00005752434156424179	1.1207088983495652	-0.0035956286010944676	1.210865136822762	0.00015072857669457614	1.210865136822762	-0.0000824574284085629	1.210865136822762	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	8	19	0	35	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	7.830655897681415e-7	7.719302553043669e-7	2.632019216607584e-8	0.0000023431172559207723	0.006648708822838124	1497.7313908297713	NaN	NaN	5.344593055157299e-8	1.5072857669457615e-7	-0.0000824574284085629	NaN	NaN	28.373736124038693	265.70255154758036	24.956347401830858	19.96620263714258	85.25411276774936	183
DATA	2022-06-29T133000_AIU-1671.ghg	2022-06-29	14:00:00	180.583	1	18000	18000	5.5419654499107016e-8	1	NaN	-0.00036350159109815427	1	NaN	0.007011095376383885	1	NaN	-0.00042937019960487635	1	NaN	0.00016084840503730966	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.1725701812655969e-14	-1.1573677964260863e-15	NaN	NaN	9.73400396880145	265.0465355693189	272.1666940151872	-0.7	0	960.7802504081169	26.161020442387326	26.86380499399555	-0.7	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.13412308332653	307.4346025221083	93871.153390625	1.0532208388873203	1020.4152477039828	0.02722893235084166	0.000010422976646417665	0.01731326040899715	2456.4238958111273	5389.270871409904	0.016438395225153175	45.57989298408551	2932.846975598777	293.9609240143695	0.0029324215331968475	0.037486525868065654	-0.001966556733939796	0.037652437677968685	-1.1859899639119411e-17	-1.2046123928280828e-18	0.037652437677968685	0.040606626345678395	132.47291163568053	85.52708836431948	-2.993874995594446	NaN	0.00022938878721084698	7.241768604625202e-7	0.0027775527090663234	1311.76628551714	-0.05184661904936709	-0.001474476135959928	1	485.948825048277	211	423	812	1415	2763	9447	4.738695015341064e-8	1.169513005578356	0.000027779129240254488	1.1207718712652084	0.0056762860528754705	1.2109532094477202	-0.0003809408553480418	1.2109532094477202	0.0001302252371599393	1.2109532094477202	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	13	4	0	23	0	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	7.124661716451927e-7	7.12987856445543e-7	2.289969283430481e-8	0.0000021448619500381176	0.008109624186136017	1560.2342887878951	NaN	NaN	2.584772029315897e-8	-3.809408553480418e-7	0.0001302252371599393	NaN	NaN	28.389999389648438	265.0306713078817	26.1593713921971	20.72736934751934	85.17492654494887	178
DATA	2022-06-29T140000_AIU-1671.ghg	2022-06-29	14:30:00	180.604	1	18000	18000	5.216344963399103e-8	1	NaN	0.0004737919064043908	1	NaN	-0.007918417283811438	1	NaN	0.00019660236185074022	1	NaN	-0.0001816882350928662	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.0421692073040347e-15	-1.9352353384508968e-16	NaN	NaN	9.777434529268625	266.46242553310947	273.3651605785978	-0.7	0	926.5459861384362	25.250968451422857	25.905097244679293	-0.7	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.1340605172051	307.5698124593098	93830.20555034722	1.0526643407569363	1019.9025140405731	0.02725279568331116	-0.00001177339763401773	0.016696358956287603	2369.9391007412078	5429.899940963393	0.01586104735369092	43.646091576426436	3059.9608402221857	293.3798165275528	0.002891702225635528	0.03753887219499383	-0.0019767473598411825	0.0377019415621857	-7.227825257749431e-19	-2.0886554660026893e-19	0.0377019415621857	0.040488223515063516	132.40492129452673	85.59507870547327	-3.0054483173004827	NaN	0.00022260668196567686	7.123656829188003e-7	-0.0019465984175612247	-1871.7265806497064	-0.05983416753913941	0.0019824437228989395	1	11.553356845199966	5	9	14	21	32	65	4.46076855984429e-8	1.1693825611928155	0.0000249929115129577	1.1206794774911761	-0.006422379588337225	1.210823993825458	0.00019077568561044465	1.210823993825458	-0.00014736162173304654	1.210823993825458	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	5	32	0	17	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	6.914993744501959e-7	7.108919275666085e-7	2.2340063820796175e-8	0.000002168022867343055	0.007732915957889904	1995.539388474437	NaN	NaN	2.327921213519536e-8	1.9077568561044466e-7	-0.00014736162173304654	NaN	NaN	27.391386016633614	266.44615191057	25.249291587405732	20.138502368397162	85.12246311587586	017
DATA	2022-06-29T143000_AIU-1671.ghg	2022-06-29	15:00:00	180.624	1	18000	18000	4.916426401077873e-8	1	NaN	-0.00017979236484143976	1	NaN	0.0035713278478662434	1	NaN	-0.00019337610563250563	1	NaN	0.0000819662726406015	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.512595031024464e-15	7.189022591142872e-16	NaN	NaN	9.772116853629928	266.66267668676267	273.6454894621972	-0.7	0	935.1225313479137	25.517733872237546	26.18593971302908	-0.7	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.13391774749755	307.8448016442193	93792.53240060763	1.0511946851104883	1020.0617835491656	0.02728811788488886	0.000005311414467110976	0.01685090830361041	2394.0148779413166	5513.350877755069	0.016030244960608085	43.422138931888796	3119.335999813752	293.5434278967704	0.0028311553530317403	0.037491430697859165	-0.0019861681121401496	0.037650599997543985	3.558801952520336e-18	7.687786733980625e-19	0.037650599997543985	0.040495708437524924	132.31847922484155	85.68152077515846	-3.0239065830793708	NaN	0.00021626348284922527	7.15561921237945e-7	0.004702478349007684	774.8042052695151	-0.050343281966918854	-0.0007753154143386222	1	954.5938261272611	415	833	1602	2799	5485	NaN	4.203806203580542e-8	1.1695178519148588	0.00001903945069675875	1.1207753040069843	0.00289223100229283	1.2109580107795967	-0.00017334625424117632	1.2109580107795967	0.00006638018265815986	1.2109580107795967	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	0	10	0	10	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	7.071461135031941e-7	7.020640240436699e-7	2.1913704929026162e-8	0.0000020902265794510013	0.00661761161332994	1437.1771034153815	NaN	NaN	1.7755985470841494e-8	-1.7334625424117632e-7	0.00006638018265815986	NaN	NaN	26.469999313354492	266.64607822757296	25.51653787295021	20.30871520540449	84.8604629250844	176
DATA	2022-06-29T150000_AIU-1671.ghg	2022-06-29	15:30:00	180.645	1	18000	18000	4.8135127323098956e-8	1	NaN	-0.0001082299711084001	1	NaN	0.002299553639469523	1	NaN	-0.00010581783355008447	1	NaN	0.0000527676076627787	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.129880872344214e-16	-5.0200303384271637e-17	NaN	NaN	9.743624211444214	265.8604937303147	272.9620769864898	-0.7	0	953.4975638787374	26.016739521390026	26.711690618384495	-0.7	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.13391827731664	307.6530816311307	93742.81886805556	1.0510919382915684	1020.3392215323479	0.027285585728773553	0.0000034193409765480596	0.017182026395489186	2439.536704904111	5455.053268387056	0.016346834914761722	44.72067613054548	3015.516563482945	293.84887949175146	0.0028309477042154562	0.03756482453758104	-0.00198916127601923	0.03772382629089032	2.085826430503599e-18	-5.2648591130177174e-20	0.03772382629089032	0.04049570843752494	132.30975871379692	85.69024128620308	-3.022583798868116	NaN	0.00021399849047658737	6.979543990713011e-7	0.0075666563163898715	481.52048244981626	-0.047065643197332564	-0.0004715758393051409	1	1533.549916385042	666	1342	2590	4542	8945	NaN	4.116488483853926e-8	1.1693249601425835	0.000018965794314643278	1.1206386799997998	0.001861089379813983	1.2107669460506891	-0.0000963465274822307	1.2107669460506891	0.00004270621590807642	1.2107669460506891	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	6	23	0	10	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	6.816607726349482e-7	6.926265694416359e-7	2.1621456066018127e-8	0.0000021037265842462314	0.0057207783698757925	1063.6408656875608	NaN	NaN	1.768421352347421e-8	-9.63465274822307e-8	0.00004270621590807642	NaN	NaN	26.487068592919243	265.84455711703816	26.01543924374051	20.616399050818544	85.21795953746397	241
DATA	2022-06-29T153000_AIU-1671.ghg	2022-06-29	16:00:00	180.666	1	18000	18000	4.857321661567267e-8	1	NaN	0.00027753297586054866	1	NaN	-0.004467297161795822	1	NaN	-0.00003616915467358112	2	NaN	-0.00010256350494453439	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.745662310527887e-15	-8.551219702291547e-16	NaN	NaN	9.717956607977547	265.760264139826	272.8503236504513	0	1	950.1896947486416	25.985160712905618	26.678403310492477	-0.7	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.133993882921	308.1796041141085	93691.20441276042	1.0487310641913767	1020.3365832983437	0.027347340069584315	-0.000006646115120405828	0.01712241859274355	2435.23405463345	5616.451884771305	0.01632679642797248	43.35894092205171	3181.2178301378553	293.8202233387845	0.0029000329472603156	0.037587195694653526	-0.0019826991179401777	0.03775100749749146	-5.106935592542146e-18	-8.999486891460809e-19	0.03775100749749146	0.04050379113281841	132.41190435380838	85.58809564619162	-3.0105840803955886	NaN	0.00021521194177090164	7.07365667978102e-7	-0.0030001105748448083	-1214.4552372668709	-0.06212547896611883	0.0012051486981461221	1	14.850499659590138	7	11	18	27	41	84	4.154207591443202e-8	1.1692534748557903	0.000023137367167219164	1.120588049766187	-0.003622727954450202	1.2106961564898766	-0.000014111961267129839	1.2106961564898766	-0.00008317326182070948	1.2106961564898766	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	4	26	0	14	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	6.81259444881154e-7	7.115719147407949e-7	2.189997633425535e-8	0.0000021112392499439566	0.006861143972338825	1448.7962034303716	NaN	NaN	2.162252201474677e-8	-1.411196126712984e-8	-0.00008317326182070948	NaN	NaN	26.488131950590347	265.74258734978565	25.984366978221466	20.58503771887885	85.08247465966542	146
DATA	2022-06-29T160000_AIU-1671.ghg	2022-06-29	16:30:00	180.687	1	18000	18000	5.024223425070339e-8	1	NaN	0.00037005566307100185	1	NaN	-0.0062582013522353395	1	NaN	0.00025230864138628856	1	NaN	-0.00014359191235646855	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.4470173348895086e-15	5.180810780070682e-16	NaN	NaN	9.772622933917576	266.8290343964974	273.7771864494508	0	0	929.5015442911781	25.378856956864556	26.039715163188617	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.1339088592529	307.5510742797852	93649.4705138889	1.050649418760341	1019.9739710027168	0.027303727586830463	-0.000009304755920699162	0.01674961811511255	2377.3540453039654	5424.253529351909	0.015942157123044323	43.828225071699634	3046.899484047943	293.4303607262815	0.002840965374463453	0.037560361001744036	-0.0019912720825846523	0.037720246119917034	1.4314557219444036e-17	5.573751664954445e-19	0.037720246119917034	0.04049570843752493	132.3254635927595	85.67453640724052	-3.0260816662880456	NaN	0.00021867823488907974	7.050105688580156e-7	-0.002359447938449656	-1544.2171622545181	-0.05913131301517221	0.0015791179905492502	1	12.95284534025293	6	10	16	23	35	73	4.2966524452010395e-8	1.1693343804621499	0.00001583498803324046	1.120645352138117	-0.005075116696912766	1.2107762754381506	0.00023097383297017419	1.2107762754381506	-0.00011644651089432438	1.2107762754381506	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	7	15	0	8	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	7.051009793959429e-7	6.833265041819508e-7	2.159365413813747e-8	0.0000021355799966130407	0.0034654392962362047	1187.0846133245193	NaN	NaN	1.4776474405775891e-8	2.309738329701742e-7	-0.00011644651089432438	NaN	NaN	26.479999542236328	266.81169647386344	25.377737455791927	20.19807181252375	85.18267020903687	156
